,W,SI,SB,S,RB,PL,JO,NG,LH,QS,CO,LC,KW,KC,LX,LT,LN,LL,LP,LA,HO,GC,FC,CT,CL,CC,C
3803,-0.009067451,0.004888945,0.018589841,-0.00409518,-0.01029221,0.005484014,-0.001406904,0.015613038,0.000494689,-0.005009272,-0.016780243,-0.008880447,-0.013878264,0.041263797,-0.003390423,-0.009276477,-0.001555036,-0.002977945,-0.004856311,-0.004534687,-0.020261067,-0.00339929,-0.006687869,0.002221361,-0.014522849,0.009535665,-0.00460468
3804,0.029410512,-0.003418309,-0.014591717,0.021095487,-0.00354164,0.00819317,-0.000254009,0.032925692,-0.00689067,-0.017298636,-0.004003157,-0.01149315,0.020535374,-0.002986147,-0.006723052,-0.021688958,-0.002698125,0.001961519,0.003874635,0.00328163,-0.005378616,-0.001332087,-0.019390117,0.011540583,-0.006412047,-0.006119366,0.030894758
3805,0.059266801,-0.004938565,0.006712273,0.008865075,0.006148595,-0.002514586,-0.00184479,-0.038731267,0.008281327,0.005220063,0.000271638,-0.001123886,0.049170589,-0.009020038,-0.002074764,0.002260196,-0.018242526,-0.007969634,-0.00297652,-0.012990953,6.78E-05,0.001757024,-0.009155093,0.032869068,-0.001887042,0.017166512,0.025730564
3806,0.025958817,-0.007383082,0.014222976,-0.007918338,-0.003529028,0.000513482,-0.012291116,0.017464063,-0.015426353,-0.014054427,-0.016105846,0.007847589,0.020229167,-0.006492603,-0.005025974,-0.028949763,-0.046853075,0.002975398,0.007594885,0.000160108,-0.009976157,0.003408745,0.007900841,-0.007531497,-0.018846278,-0.00053682,-0.002290584
3807,0.058565058,-0.008968002,0.033409872,0.061131257,0.021236192,-0.002962241,-0.021211152,0.014082485,0.033780642,0.012849903,0.022939482,-0.012591291,0.050663053,-0.00089923,-0.008461085,-0.033995197,0.012007539,-0.012792779,-0.002939824,-0.005411444,0.023024295,-0.006298656,-0.020654853,0.01105007,0.017042836,-0.018269726,0.0778625
3808,-0.044660507,0.002988225,-0.001892783,-0.007952844,-0.020667869,0.007584941,-0.016632986,-0.015259259,0.001795323,-0.002869873,-0.028783781,0.017987956,-0.029611756,-0.040103932,0.024150848,0.04578786,0.002939821,0.014651199,0.000752987,0.022500774,-0.027789041,0.000882713,0.015965305,-0.006610737,-0.046020063,0.002263312,-0.000366336
3809,0.002628946,-0.000926295,-0.012874465,-0.000706393,0.017382999,-0.003440887,0.012921487,0.01526792,0.019497092,0.003586557,0.003583927,-0.000376264,-0.000844949,-0.000704393,-0.014228811,-0.010655051,0.011689891,0.002933003,0.001887018,-0.004625215,0.001259029,-0.004023659,-0.005464206,-0.003415151,0.002490435,0.001185621,0.013189751
3810,0.008030038,0.010450997,0.014828966,-0.014847093,-0.055488669,-0.018224244,0.033526829,-0.031892466,-0.005332686,-0.066288165,-0.089484049,-0.005672337,0.000810523,-0.016763032,-0.002300657,-0.001907274,-0.040227813,-0.016231098,-0.033945543,-0.019970833,-0.072393747,0.00663408,-0.002805451,-0.006926682,-0.07711935,-0.007133525,-0.005539758
3811,-0.015208722,-0.051864514,-0.011859439,-0.026719237,0.010099387,-0.021657446,0.015937495,-0.019110792,0.002864634,-0.035014501,0.003469252,0.004025845,-0.008694544,-0.004720076,-0.042625337,-0.033042994,-0.089448055,-0.025002413,-0.044948153,-0.019952094,-0.000702565,-0.018214255,-0.000215234,-0.010029579,-0.007095995,-0.006395769,-0.007081266
3812,-0.013996149,0.015105747,3.03E-05,0.000545171,0.025319513,-0.003055875,-0.007070774,-0.013088202,-0.009229372,0.009693979,-0.000380262,-0.015572885,-0.00561915,0.002573776,0.02615301,0.028511717,0.030676627,0.039248451,0.03186664,0.0041809,0.00115242,0.01179267,-0.017307331,-0.010906175,-0.014421941,-0.002882687,0.002141487
3813,0.001808432,0.011636216,-0.030532413,0.028006321,0.022267023,-0.011980615,-0.02612787,0.015446628,-0.03517526,0.018960696,0.025697676,-0.004300627,-0.006180623,0.002836305,0.015283163,0.007700807,0.051488949,0.015272019,0.019154612,0.017141883,0.01299025,-0.005215123,-0.009547277,0.007703802,0.022144701,0.009904185,0.010910021
3814,-0.006536888,0.006982882,0.043236991,0.00420259,-0.0150029,0.008005596,-0.00726908,0.013248688,0.002910409,-0.007080629,0.000137593,-0.008910097,-0.014230505,0.00803621,0.001915706,-0.002378568,-0.020675625,-0.013149544,-0.007838091,-0.002841369,0.00068162,-0.00118567,-0.0040097,-0.005953726,-0.0021714,0.008051592,0.013600434
3815,-0.003985018,-0.000252085,0.012339759,0.00506509,-0.033329461,0.001455554,-0.006292719,0.033967441,0.004468446,0.008373898,-0.010779941,-0.005302699,-0.012629235,0.018150355,0.023850456,0.024700587,0.043627411,0.028678421,0.000890883,0.009314241,-0.011018034,-0.002112733,2.96E-05,0.001605383,-0.006906935,-0.001504446,0.012790929
3816,-0.008947589,-0.009782114,0.008241675,-0.001957052,0.002740941,-0.009039244,0.027613675,-0.008884199,0.030845946,-0.012120045,0.009606182,0.005751207,-0.010511418,0.023965223,-0.002178527,0.009399148,-0.01179512,-0.005440091,-0.007055327,-0.005780365,0.00707562,-0.001943629,0.0169915,0.008770427,0.017498908,0.020944845,-0.027295693
3817,-0.010322322,-0.017829805,-0.011207207,-0.007658036,-0.030583971,-0.004656234,0.008763481,0.024016369,0.000711662,-0.00997241,-0.02723527,-0.001339337,-0.006426056,-0.014916877,0.011980486,-0.003601175,-0.012545655,0.015820915,-0.004749562,0.007163258,-0.032063853,-0.006226583,0.004071499,-0.020252991,-0.030700835,-0.005171082,0.001486049
3818,-0.007630238,-0.006520367,-0.015667721,-0.007168782,0.019740918,-0.011321065,-0.025110779,-0.016696783,-0.007054948,-0.008701728,-0.002499177,-0.005612421,-0.009478667,-0.004485585,-0.007436243,0.028437777,0.012984843,-0.021729829,0.002750587,-0.005185094,-0.000992012,-0.004554378,-0.006232612,0.002116045,-0.009651994,-0.001300538,0.00092551
3819,-0.013187937,-0.013242544,-0.026677975,-0.004858525,0.014454706,-0.010138896,0.003817259,0.002897117,-0.020243316,-0.017755692,-0.000565879,-0.002935665,-0.010735048,-0.001472372,-0.004668209,0.049185609,-0.006874953,0.002528804,-0.013686373,-0.011881091,-0.004906754,-0.012663437,0.003378233,-0.001181277,-0.004228646,-0.004403205,-0.021715122
3820,-0.042815298,-0.006090412,-0.045687663,-0.008843526,-0.00055373,-0.014696991,-0.010930191,-0.022831898,-0.006555584,-6.07E-05,-0.00811619,-0.000388169,-0.043059412,-0.00648576,-0.00568168,-0.015189489,0.013286552,-0.016189168,-0.000248286,-0.00634102,-0.003745183,-0.022215885,0.006467929,-0.008027255,-0.014955855,0.00043709,-0.037908043
3821,-0.016307596,0.002398326,-0.001398964,0.005622711,0.0005754,-0.004821301,0.02284571,0.019002523,-0.007792701,0.000755579,0.009218539,-0.010358185,-0.015559941,-0.01043966,-0.008853979,-0.012060724,0.001748634,-0.011999432,-0.003288994,-0.017367548,0.01120165,-0.003499684,-0.01353825,-0.005623121,0.010526405,-0.006517572,0.00239838
3822,-0.010555578,-0.001574674,-0.00558,-0.005649461,-0.025640335,-0.003052169,0.022121733,0.013010827,0.047325752,0.006988768,-0.013379611,-0.005306194,-0.006098403,-0.007964894,-0.016645491,-0.037661267,-0.01696124,-0.008389148,-0.016416887,-0.000397061,-0.003284622,-0.009794109,-0.003956145,0.005876641,-0.029671896,-0.018947406,-0.005941249
3823,0.007085718,0.00050439,0.013130768,-0.016475681,-0.009198484,0.000622582,-0.005151488,-0.034372957,-0.009573876,-0.010247387,-0.015610579,-0.011329882,0.00721747,-0.028263391,-0.005470229,0.014251822,-4.10E-05,-0.019458138,-0.012834148,-0.012066857,-0.011023894,0.0027105,-0.013492009,0.002514361,-0.015539024,-0.011027897,0.000851793
3824,-0.018333177,-0.014771486,-0.02518266,-0.015004213,-0.014650695,-0.000580787,-0.003888178,-0.018236439,-0.009548785,-0.019853544,-0.010836875,-0.00318333,-0.019077149,0.006644211,-0.01627245,0.0298832,-0.012305042,-0.007895904,-0.003318757,0.003324628,-0.013817652,-0.008623724,0.001622651,-0.000911609,-0.006613601,-0.018679723,-0.028019438
3825,-0.019165345,0.007521107,-0.000530226,-0.033829028,-0.008035595,0.011013474,0.004514885,0.007018775,-0.011079555,-0.017434577,-0.018934975,-0.002545218,-0.016550892,-0.01396925,-0.012439985,0.018019072,-0.025073756,-0.01462455,-0.01626095,-0.002069608,-0.018887975,0.010231468,-0.00649533,-0.011415547,-0.01524713,0.005058942,-0.049424653
3826,0.015319855,-0.000349147,-0.01050337,0.012443801,-0.010507559,-0.005862925,0.000618622,0.008886091,0.024719466,0.008237234,-0.003227692,0.018741103,0.010558772,-0.001426263,0.026084398,0.036574224,0.026545239,0.016570213,0.021081238,0.010958204,0.003926194,-0.002553102,0.00995703,0.009450841,0.01001919,0.00069707,0.003357273
3827,-0.028286161,0.004508871,0.027591184,-0.002604943,0.002585428,-0.002576468,-0.003809633,0.018712844,0.016796147,0.002335771,0.00291485,-0.000677993,-0.018053732,0.016707525,-0.006120594,-0.000234712,-0.006400771,0.003499165,0.004748873,0.004750858,-0.003538925,-0.003756611,0.00381672,-0.009859985,0.016114574,0.004454747,-0.018722494
3828,0.000593238,-0.000254073,-0.01662471,0.009842558,0.005090708,0.010038189,0.002469679,-0.033843385,-0.005481428,-0.005208262,-0.002844876,-0.000752463,-0.008747692,0.021933362,-0.005774195,-0.003865029,-0.018563223,-0.006307382,-0.009438368,-0.011076328,-0.002079652,-0.003191107,-0.002386987,-0.005526638,-0.008073177,-0.000750404,0.01772592
3829,0.006145225,0.004295889,-0.014182494,-0.012191169,0.002288697,-0.005905201,0.005423276,-0.019981019,-0.028318819,-0.011099865,-0.023760532,-0.002234089,0.003618162,0.00300865,-0.015857383,0.006665697,-0.00067751,-0.005685011,-0.00610599,-0.014262925,-0.014561584,0.00671571,-0.0039293,0.01111566,-0.030983667,-0.006613879,-0.005314931
3830,0.00199607,-0.015163478,-0.022279257,-0.005204198,-0.050896492,-0.018099195,0.038170086,0.011121851,0.024784048,-0.029825702,-0.047054618,0.016340142,-0.00409636,-0.010677532,-0.006393137,-0.01779276,-0.026143037,-0.00236025,-0.000133651,-0.001287032,-0.033297877,-0.004876684,0.016285314,-0.00395686,-0.036105793,-0.015847415,-0.010892494
3831,-0.008074802,0.001843208,0.008941731,0.008251374,0.004688187,-0.009314704,0.03023937,0.023204784,0.032307729,-0.003300746,0.009057392,-0.000416846,-0.005076094,0.007904871,0.004078718,-0.01254916,0.00786482,0.020891048,0.000980221,0.001941341,0.011053819,0.00190414,-0.000836918,-0.006206337,0.013206925,-0.002416995,0.00812166
3832,0.016845627,-0.002274353,-0.020637513,0.01295437,-0.008438263,-0.00982656,-0.000294183,-0.00373325,-0.010659807,-8.20E-06,-0.009616642,-0.000622314,0.008329919,0.009992039,-0.015637304,-0.01461382,0.002449324,-0.006739915,-0.011297468,-0.013338618,-0.005473355,-0.005744294,-0.000329919,-0.00181468,-0.012836704,-0.013109452,0.011898532
3833,0.010394774,0.008114227,-0.004517666,-0.009945528,-0.014419681,0.005165156,-0.003291764,0.005462069,-0.03337835,-0.015705307,-0.001935863,0.005527861,-3.70E-06,-0.01221199,-0.015470336,-0.000246726,-0.001098678,-0.012080376,-0.001659742,-0.002438607,0.009153309,0.00374239,0.0049113,-0.018486024,-0.011461931,-0.020040767,-0.007244657
3834,0.006892357,0.007657798,-0.003427012,0.021370516,-0.016125829,0.004858401,0.004415648,-0.009363009,-0.005278452,0.004622705,-0.018643061,-0.002428944,0.00645886,0.029751412,-0.004258631,-0.013028915,-0.005799354,0.012245833,-0.004209483,-0.002389542,-0.005866488,0.002436289,-0.004859895,-0.009075072,-0.019712752,0.018077151,0.008990764
3835,0.032086696,0.030811377,-0.005082147,0.033802215,0.042700915,0.029875005,-0.043095827,0.014713621,-0.018018833,0.021662934,0.036376834,0.00383197,0.025660784,0.045276031,0.010432907,0.030690114,0.029271799,0.014332892,0.025729834,0.016881758,0.031824179,0.008672239,-0.002373294,0.001775605,0.023852937,-0.000638281,0.04987931
3836,-0.03275323,0.000352957,0.003618961,-0.024236767,0.001435378,0.00232778,0.034729912,0.002004338,-0.010634485,-0.020283819,-0.023535567,-0.000528949,-0.030739244,0.029487671,-0.039850783,-0.031125844,-0.034939349,-0.02258178,-0.034358302,-0.019103319,-0.016501362,0.003234009,0.000585215,-0.00213396,-0.038103552,-0.005164753,-0.03504331
3837,-0.028269096,0.013394879,-0.007025311,-0.063346329,0.040741827,0.00730813,0.00523632,0.03178156,0.017588454,0.014130022,0.010246836,-0.016682643,-0.026140675,-0.035028257,0.016027167,-0.011270004,-0.012023809,0.014676989,0.014499284,0.002378096,0.015794979,0.015122263,-0.001001897,0.047263286,0.006563081,-0.01048137,-0.050727457
3838,0.021664365,-0.003901365,-0.005739427,0.016607079,-0.022777026,-0.003716832,-0.010203971,-0.042561678,0.028763501,-0.0012803,-0.00772881,0.008177938,0.018623997,0.036443872,0.001102586,-0.009675819,-0.016403501,0.000782378,-0.001550533,-0.009963275,-0.007552191,-0.007252835,0.001104755,0.015713822,-0.01962337,0.003640187,0.017555329
3839,0.00431467,-0.012412254,0.017802682,-0.011859984,-0.007698743,-0.003654446,0.008545566,0.006979957,0.004712999,-0.002259548,-0.007393356,-0.007476153,0.00646906,0.004124349,0.00117102,0.030808122,0.014501722,0.006215978,-0.003752131,0.004646733,-0.006870933,-0.004072398,-0.00563246,0.002181717,0.00426843,-7.53E-06,0.00068767
3840,-0.017757882,0.005526536,-0.007858209,-0.002077725,-0.008353167,0.005364759,-0.003835505,-0.025676631,0.014660157,0.002097522,-0.010406616,0.005421178,-0.018443194,-0.018166091,-0.007981851,0.005660917,0.004851106,-0.012440981,-0.009586723,-0.008508268,-0.002447094,0.004481019,-0.002592636,0.00836619,-0.017807774,0.001184675,-0.006800182
3841,-0.012689064,-0.032685442,0.009966887,-0.0130235,-0.007398588,-0.007225059,-0.011313795,-0.005194637,-0.002466962,-0.010767203,-0.000491787,-0.001805356,-0.014995169,0.005729987,-0.027178087,-0.015373856,-0.021735842,-0.02037118,-0.013531726,-0.005151326,0.00077834,-0.000656012,0.000518927,0.004212812,0.016768635,0.011296601,0.00818612
3842,0.002755526,0.025685194,-0.014339252,-0.013198905,-0.048071502,0.018449097,0.000412232,-0.000427979,-0.001776146,-0.020170157,-0.036736488,-0.015914145,-0.003099559,-0.026093696,0.012605572,0.008846579,0.006723981,0.003563446,-0.008026502,0.000244414,-0.028030752,0.00947219,-0.015214207,-0.002663024,-0.046754538,0.00709014,0.002983917
3843,0.027204779,0.025668325,0.002388102,0.01655319,-0.018585503,0.024256975,-0.013249193,0.015178496,-0.018660154,-0.004657344,-0.011510345,0.006564184,0.018925187,-0.017010834,0.018287971,-0.011129559,0.003356398,0.016593504,0.027632444,0.013867152,-0.013306336,0.025582971,-0.001391113,0.007217747,0.001336519,0.010509095,0.013282688
3844,-0.017247324,-0.014483761,-0.016169077,-0.023242863,-0.007666804,-0.010563109,-0.004801372,-0.02708376,-0.029476309,-0.039911694,-0.026052127,-0.017386738,-0.018452933,-0.045921402,-0.029002214,-0.023544541,-0.024364428,-0.00738686,-0.016081858,-0.019699151,-0.023042645,0.004588711,-0.021672416,-0.00451558,-0.023183308,-0.017235336,-0.015297681
3845,0.008392503,-0.036421863,-0.001451731,-0.015386843,-0.049066062,-0.035144416,-0.05674596,-0.009849764,0.04721693,-0.028918245,-0.054962691,-0.011554595,0.009521387,-0.036158364,-0.032606218,-0.053461158,-0.066432011,-0.021771715,-0.017354883,-0.016918093,-0.042231866,-0.004768983,-0.023751058,-0.041851961,-0.05010378,0.002036971,0.008374441
3846,-0.01640385,-0.011412616,0.023415472,0.006615625,-0.009436867,-0.016156514,-0.017831599,0.020229992,0.02608344,0.008327985,0.01677457,-0.003580523,-0.016157056,-0.007340738,0.01907244,0.013804529,0.014377504,0.010103842,0.025116348,0.024835088,0.006864042,-0.013996865,0.004351946,-0.009843536,0.033585001,0.009802202,-0.005793471
3847,-0.01210136,-0.040478205,-0.00502377,-0.016304425,-0.052130574,0.001906243,0.029066261,0.002601875,-0.006649342,-0.015464588,-0.004935132,-0.00891794,-0.001539575,0.014997641,-0.026704036,-0.025229237,-0.00530368,-0.019323686,-0.026510143,-0.017203589,-0.009905201,-0.013662137,-0.005941326,-0.012557276,-0.019234679,-0.002685965,-0.011479713
3848,-0.009207966,0.028864976,0.051068896,0.017514746,0.07986187,0.028530771,0.037172665,-0.014354878,-0.000552761,0.048348079,0.102036598,0.016057312,-0.001493276,0.017869417,0.038253916,-0.004683669,0.05013175,0.018424099,0.04147298,0.019033359,0.083071322,0.000614354,0.013916665,0.01650982,0.103482032,0.001138619,0.005449472
3849,-0.010139487,0.008804254,-0.005340599,0.00806641,0.053306895,0.017032553,0.029810499,0.018834351,-0.009121847,0.072162727,0.053046135,0.010197739,-0.008230013,-0.004115066,0.033986695,0.026857877,0.002338748,0.035595243,1.07E-06,0.030343439,0.054135665,0.009226792,0.010400683,-0.002932163,0.062750448,0.001097288,-0.00062971
3850,0.000517472,0.004112893,-0.024058706,-0.01433051,-0.003689327,-0.014667098,-0.003586601,-0.0024485,0.022303956,0.009612691,-0.010990361,-0.019951341,-0.006062154,-0.026239078,-0.000673422,0.035257967,-0.029612742,-0.0026677,-0.012792281,-0.001755986,-0.01012974,0.004945553,-0.018781312,-0.006845744,0.0030857,0.008533141,-0.017550073
3851,-0.016960177,-0.000353672,0.001715633,-0.000166456,0.019342362,0.003354112,-0.000610561,-0.020058146,0.026862515,-0.021641665,0.015887451,-0.00227647,-0.016717003,-0.025691956,0.005361566,0.034335603,0.010366653,-0.011994203,0.011924013,-0.003527075,0.018346289,-0.007793776,0.003971328,-0.004113059,0.015338248,-0.005574125,-0.003020513
3852,-0.024002908,0.001353748,0.058864295,-0.0069199,0.00303386,-0.002984445,-0.006878487,0.029044728,-0.004310118,0.047151062,0.000917656,0.002326152,-0.010701926,0.011757205,-0.004405726,-0.004097329,0.016371156,0.006129063,0.026182088,0.018731572,0.00233397,-0.008449939,0.00392963,0.006314382,0.00674297,-0.002512774,-0.014620666
3853,0.007322474,-0.010176897,-0.005340316,-0.002148118,-0.009772602,-0.017774642,0.005760794,-0.024850784,-0.002809489,-0.020489961,-0.016084566,-0.005582802,0.016054211,-0.001365948,-0.012633076,-0.010815454,-0.00738594,-0.028754019,-0.023007725,-0.011937244,-0.010812201,-0.002260663,-0.007009118,0.001331781,-0.010523601,0.017977203,0.006576762
3854,0.017713019,0.013055203,-0.01647192,0.016780653,-0.011396091,0.010037428,-0.01942481,0.024294992,-0.003404913,-0.011661559,-0.002575493,0.02110328,0.006300967,0.016976436,0.019593659,-0.006264548,0.001652791,0.017766409,0.047613785,0.013134988,-0.001854905,-9.45E-05,0.018841686,0.010385739,-0.002592141,0.015616367,0.016836989
3855,-0.005595564,-0.014146371,0.030220819,-0.009690711,-0.030714262,-0.021740572,-0.017466912,-0.021435205,0.000292363,-0.017702462,-0.037948153,-0.002766808,-0.010467684,0.001362575,0.003352659,0.006961691,0.008468519,0.014871924,0.003235888,-0.00021038,-0.036363099,-0.017683828,-0.003489801,-0.005174086,-0.039935594,0.016285389,0.00251829
3856,0.013735251,0.005962452,-0.010717263,0.00260268,0.025570599,0.000978665,-0.004450016,0.008871967,-0.001419381,-0.002196019,0.026748955,-0.000888433,0.01143349,-0.039199395,-0.002691902,0.032629417,0.034136817,0.007920036,0.005426506,0.005464577,0.023340819,0.007453799,-0.000197683,0.002682696,0.037399399,0.004371192,0.01247269
3857,0.017482435,-0.012087261,0.016132381,0.00019494,-0.019282887,-0.01865089,-0.000408989,0.002488653,-0.012688238,-0.009107545,-0.018739499,-0.016871983,0.012169037,0.00141942,0.001369253,0.008602531,-0.015071592,-0.01417504,-0.005581216,-0.000292078,-0.017235125,-0.006315114,-0.017231951,-0.000662591,-0.030638203,-0.010358626,0.033393254
3858,0.029756639,-0.007384997,-0.009862808,0.009752583,-0.046165309,-0.008565036,-0.000525674,0.02188413,-0.008780445,-0.016627333,-0.034680272,0.005028829,0.024880277,0.029639271,-0.034315123,0.006776273,-0.036974765,-0.018296536,-0.010804229,-0.011467767,-0.03006438,0.005842935,9.47E-06,-0.008328674,-0.017166542,0.007845303,0.013814524
3859,-0.014983974,-0.003018513,-0.003991611,0.005125001,0.014828557,0.002483058,-0.011102251,-0.010987209,0.024876674,-0.020070492,0.002549146,-0.00792787,-0.010185132,-0.01317075,-0.010194739,-0.003196625,0.015674373,0.005995535,0.004598986,-0.005096182,-0.005033295,-0.004035665,-0.010721847,-0.001773877,0.007160466,-0.011469978,-0.007628626
3860,-0.01210447,0.03813994,0.00519901,-0.002228092,0.036855578,0.017774157,0.007020993,-0.022300158,-0.029781587,0.044613424,0.040525389,-0.018556833,-0.011341569,-0.005665558,0.006930021,0.005619007,0.001456784,0.025364189,0.003551672,0.008748168,0.027300812,0.015101154,-0.022884889,-0.000217977,0.057280759,0.009497412,-0.011297969
3861,-0.011340609,0.004183752,-0.00961328,-0.006413356,-0.008285579,-0.009663834,-0.016716299,-0.001317765,0.03275331,-0.019919836,-0.014426485,-0.001783959,-0.01297393,0.002330348,-0.01529064,-0.017189992,-0.015293274,-0.007889809,0.000603792,0.003500137,-0.009632197,-0.002905225,-0.004796429,-0.004171044,-0.008059243,0.007819259,-0.014660558
3862,0.010499991,0.011901059,-0.041185375,-0.020539749,-0.022354069,0.015579626,-0.007672118,-0.021078789,-0.004523159,-0.012982172,-0.035899298,-0.005544212,0.005348756,-0.001001399,-0.024990336,-0.022104146,-0.032978241,-0.018039949,-0.02581489,-0.004870968,-0.028179623,0.019227947,-0.011978277,-0.031182847,-0.049357309,0.010368615,-0.008349517
3863,0.024660821,0.002805391,-0.000585332,0.010741996,0.031058979,-0.012235924,-0.004517167,-0.014309313,0.011745366,0.003226809,0.027485907,0.008457269,0.019835436,-0.006560692,-0.020655779,-0.001903779,0.019508386,0.006688863,0.00152671,-0.006438241,0.014213824,-0.003335163,0.005960875,0.004104951,0.038774783,-0.000111306,0.02141516
3864,-0.003788578,-0.032415178,-0.006998228,-0.014480807,0.005971166,-0.040386029,-0.033727178,-0.002178928,-0.00224672,-0.009580253,0.002260179,-0.005765764,-0.005935696,-0.017715009,-0.017940914,-0.022393425,-0.018144294,-0.012373379,-0.037081699,-0.019307732,0.008412886,-0.008219643,-0.00432954,-0.012424534,-0.014220138,0.002442225,-0.011286552
3865,0.023868859,0.003802908,-0.004054534,0.000662101,-0.020573247,-0.006136792,-0.043677403,-0.00185658,-0.008412331,0.029292572,-0.027445418,-0.021214835,0.027872099,0.006624026,0.013769573,0.006094034,0.00521114,0.006801462,-0.004955138,-0.008711784,-0.017590522,0.005994579,-0.024396388,-0.000994304,-0.040146117,0.002106757,0.004727337
3866,-0.021647272,0.022083635,0.025970428,0.002659691,-0.013464955,0.024237651,-0.005485607,0.010942183,0.025550872,-0.021657914,0.003560983,-0.011846421,-0.025577538,0.017350347,0.013748003,0.017529313,0.012177397,-0.002917362,-0.002001175,-0.001083923,0.007807451,0.019474969,-0.012098332,0.003894778,0.004478613,-0.008955457,-0.006909405
3867,0.018580533,-0.000100904,0.046789497,0.023777047,0.019953115,-0.003303128,-0.020932733,-0.016977751,-0.003118872,0.0031353,0.007315717,0.02206347,0.019081881,0.037667886,-0.028678821,-0.001954005,0.002159957,-0.020479928,-0.006937264,-0.009605586,-0.00067742,-0.007736358,0.025272155,0.003402923,0.015068427,-0.003135812,0.019404063
3868,-0.001101512,-0.040657508,-0.002215214,-0.013788235,-0.033465332,-0.032203208,-0.012799114,0.01065188,-0.002096328,-0.022606126,-0.025977891,0.000460113,-0.002026607,-0.032524165,-0.002270608,0.042306648,-0.008335266,-0.00413685,-0.012367873,-0.011502725,-0.028652,-0.013456061,-5.69E-05,0.001683734,-0.028296694,-0.010597474,-0.005178453
3869,-0.003980224,0.003762199,0.005049185,0.007298499,0.017067356,-0.003961981,-0.005597735,-0.027170945,0.020983973,0.019781927,0.021251312,-0.02136059,-0.006655988,0.013156239,0.015905016,-0.006645533,0.001222731,-0.001250611,0.00258449,0.009050404,0.017352377,-0.004212222,-0.02514838,0.005487532,0.021855365,-0.021246042,0.005796879
3870,0.015075577,-0.000789856,0.033216249,0.008640847,0.011833626,-0.008873182,-0.003283601,-0.026290945,-0.004934234,-0.001522156,0.003631442,-0.023397778,0.011018543,0.004882297,0.019816379,-0.002006069,0.054865102,0.009389163,0.039001676,0.008623831,0.008195315,-0.008104146,-0.022925962,-0.010868449,-0.004182283,-0.019174885,-0.004199218
3871,0.007473044,-0.004537351,0.027418256,-0.01865049,0.000899182,-0.004112082,-0.000133947,-0.033753361,-0.035029699,0.004420031,-0.014855345,-0.006867604,0.008828537,-0.00374884,-0.000474591,-0.010228574,-0.031520021,-0.012366937,-0.014934209,-0.009763813,-0.011960408,-0.0026616,-0.001593162,-0.001306844,-0.006303902,-0.004849887,0.001348546
3872,-0.009792701,0.051835898,0.019870971,-0.00148403,-0.017051507,0.003929649,-0.002770444,0.004181904,0.011629303,-0.027602787,0.007082067,0.009403436,-0.013245204,0.027370991,0.000114749,0.010700641,0.003195951,-0.002627002,0.002329726,-0.00531936,0.000579977,0.019790103,0.012843581,-0.007710639,0.015454525,-0.005291283,0.002248558
3873,0.002934023,0.027277369,0.008764194,0.011775505,0.033655421,0.001939174,0.012515592,-0.001374183,-0.01162805,0.049176135,0.021239383,-0.009216225,0.001009453,0.022687919,-0.011702015,5.31E-05,-0.00745849,-0.01062404,0.015807042,0.004794824,0.017501013,-0.000104604,-0.005708183,0.031645464,0.015149635,-0.000597552,0.010411184
3874,0.019977547,0.017560498,-0.002823451,0.002888982,0.037650038,0.023796317,0.014187599,0.008021142,0.02847801,0.024451963,0.053015314,0.022085552,0.026999607,0.002033308,-0.006529431,0.008045834,0.001854725,0.000466821,0.000592026,-0.007385647,0.039835613,0.007346157,0.025457692,0.002102837,0.050760203,0.001291036,0.010345373
3875,-0.018199714,0.00560858,0.022845082,0.002384162,-0.02946663,0.012514392,0.008982728,0.00395435,-0.009443514,-0.001876429,-0.01168783,0.021710574,-0.016231832,-0.016830382,0.021076545,0.018342048,0.019590571,0.029335636,-0.001129687,0.010774221,-0.019317057,0.000252645,0.018558247,0.00064991,-0.011782666,-0.002947419,-0.008858737
3876,-0.009039915,-0.0196396,-0.000347542,-0.010339946,0.012377044,0.010131031,0.016665045,0.012432319,0.00213756,-0.004531481,0.030274999,0.011848476,-0.0082027,0.017507173,-0.018133071,-0.013407056,0.00017803,-0.003997157,-0.009789051,-0.012784832,0.013865694,-0.00386584,0.016349162,-0.003405358,0.032266312,-0.008621619,-0.010786354
3877,-0.006103416,0.002852952,0.024208458,0.005036311,0.00809404,0.025085109,0.04642506,-9.76E-05,0.001230767,0.000114183,-0.005758236,-0.001252565,-0.007947623,0.024647053,0.103943121,0.016168059,0.034845023,0.062945684,0.031124573,0.033243286,-0.004454435,0.009575679,0.004729741,-0.001520261,0.004920062,-0.001351257,-0.022467021
3878,-0.007109429,0.001604687,-0.004538541,-0.001851051,-0.048771258,0.012314439,0.01354017,0.017453067,0.006319006,-0.020263286,-0.048441002,0.002373623,-0.007095016,0.024630842,0.001574484,-0.022538206,0.010365243,0.013184539,0.002629437,-0.014621621,-0.051457072,0.006957748,0.008559427,0.003754958,-0.051268066,0.008832283,-0.008997737
3879,0.026221208,0.00327072,-0.02876032,0.032066717,-0.014899404,-0.004196459,0.032989251,-0.006512257,0.019186854,-0.039400312,-0.010589681,-0.001918466,0.028147356,0.000430361,-0.01170967,-0.001096581,-0.016381106,-0.018285147,-0.006321871,0.001261615,-0.02130648,0.001197589,0.000432566,0.037589171,-0.010410878,0.018957066,0.012368025
